CALDAY,IS_MBS,CITY,BUSINESS_UNIT,MCH5_NAME,VALUE_TRANSACTIONS_MCH5,VALUE_SALE_AMOUNT_MCH5
2022-01-30,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7863,871804654
2024-03-28,1,HÀ NỘI,1500,Lợn (heo) nội địa,3902,363285652
2024-01-12,0,HÀ NỘI,2000,Lợn (heo) nội địa,423,26477710
2022-12-04,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1988,277896011
2023-08-06,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,912,73884826
2024-03-20,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10659,846174875
2023-05-18,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8091,562303306
2023-04-20,1,HÀ NỘI,2000,Lợn (heo) nội địa,13562,786463486
2022-07-22,0,HÀ NỘI,1500,Lợn (heo) nội địa,3720,382078377
2023-08-03,0,HÀ NỘI,2000,Lợn (heo) nội địa,619,41527416
2022-11-03,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,822,63646351
2023-12-21,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9575,715889972
2022-08-27,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1755,263279142
2023-02-11,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,2054,153281391
2024-03-21,0,HÀ NỘI,2000,Lợn (heo) nội địa,459,32160907
2023-06-20,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1035,120882459
2023-11-22,0,HÀ NỘI,2000,Lợn (heo) nội địa,407,26959868
2022-11-04,0,HÀ NỘI,2000,Lợn (heo) nội địa,9971,668600016
2024-04-07,1,HÀ NỘI,1500,Lợn (heo) nội địa,5684,622090640
2023-07-25,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1180,133891697
2023-04-20,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7651,547421612
2023-05-28,1,HÀ NỘI,2000,Lợn (heo) nội địa,16241,1015833437
2022-11-03,0,HÀ NỘI,2000,Lợn (heo) nội địa,11149,737161235
2023-07-07,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,424,62960855
2023-01-17,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,571,95910831
2024-01-03,1,HÀ NỘI,1500,Lợn (heo) nội địa,4131,399847887
2024-04-02,1,HÀ NỘI,2000,Lợn (heo) nội địa,17455,1100819806
2022-05-24,0,HÀ NỘI,2000,Lợn (heo) nội địa,12594,815315373
2022-04-17,0,HÀ NỘI,2000,Lợn (heo) nội địa,11173,864992790
2023-06-21,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1101,86686836
2023-06-18,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8923,746160768
2022-04-23,0,HÀ NỘI,2000,Lợn (heo) nội địa,8303,637811749
2024-03-18,1,HÀ NỘI,1500,Lợn (heo) nội địa,4079,382406400
2023-10-03,1,HÀ NỘI,2000,Lợn (heo) nội địa,17223,1074199087
2023-04-27,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7661,557790608
2023-03-18,1,HÀ NỘI,1500,Lợn (heo) nội địa,4321,489623670
2023-02-28,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1642,124571201
2022-07-30,0,HÀ NỘI,1500,Lợn (heo) nội địa,4971,608137851
2023-07-16,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,519,83047543
2023-01-10,1,HÀ NỘI,1500,Lợn (heo) nội địa,2548,232096407
2023-04-13,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1208,87536608
2023-04-04,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1379,98475302
2022-12-10,1,HÀ NỘI,2000,Lợn (heo) nội địa,1371,93367957
2023-10-10,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,302,38532918
2022-12-19,0,HÀ NỘI,1500,Lợn (heo) nội địa,4228,423185003
2022-04-01,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1264,167470133
2023-08-12,0,HÀ NỘI,2000,Lợn (heo) nội địa,647,41983065
2024-04-03,1,HÀ NỘI,1500,Lợn (heo) nội địa,4062,379307842
2022-11-07,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,997,86414223
2023-09-04,0,HÀ NỘI,1500,Lợn (heo) nội địa,1131,118791565
2022-06-28,0,HÀ NỘI,2000,Lợn (heo) nội địa,11988,767335042
2023-04-12,1,HÀ NỘI,2000,Lợn (heo) nội địa,14247,846969482
2022-09-20,0,HÀ NỘI,2000,Lợn (heo) nội địa,13129,882665282
2022-09-25,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9355,825473392
2023-09-16,1,HÀ NỘI,2000,Lợn (heo) nội địa,15429,1036854113
2023-04-23,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,529,79764859
2023-11-29,1,HÀ NỘI,2000,Lợn (heo) nội địa,16032,975582314
2024-02-01,1,HÀ NỘI,2000,Lợn (heo) nội địa,15056,953454986
2023-07-31,1,HÀ NỘI,2000,Lợn (heo) nội địa,16524,1061710149
2023-07-21,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,819,64590997
2023-11-28,1,HÀ NỘI,1500,Lợn (heo) nội địa,3751,333870065
2023-11-07,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10597,821385536
2024-04-05,0,HÀ NỘI,1500,Lợn (heo) nội địa,462,47577326
2023-11-17,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,314,53790539
2023-09-04,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,905,75944311
2024-04-13,0,HÀ NỘI,1500,Lợn (heo) nội địa,937,104117917
2022-03-30,0,HÀ NỘI,1500,Lợn (heo) nội địa,3275,361649142
2024-01-31,1,HÀ NỘI,2000,Lợn (heo) nội địa,14560,933166753
2024-04-03,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10929,855193091
2022-10-23,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1985,279226003
2023-11-01,0,HÀ NỘI,1500,Lợn (heo) nội địa,618,57923757
2023-11-10,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1103,124154500
2022-01-17,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7178,687737432
2023-11-07,0,HÀ NỘI,2000,Lợn (heo) nội địa,469,30536086
2022-12-20,0,HÀ NỘI,2000,Lợn (heo) nội địa,11703,766038632
2023-06-15,1,HÀ NỘI,2000,Lợn (heo) nội địa,14895,922616606
2023-12-10,0,HÀ NỘI,2000,Lợn (heo) nội địa,516,35087520
2023-08-15,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9228,729327257
2023-03-10,1,HÀ NỘI,2000,Lợn (heo) nội địa,10632,657076332
2023-04-17,1,HÀ NỘI,2000,Lợn (heo) nội địa,15235,901393389
2023-07-10,1,HÀ NỘI,2000,Lợn (heo) nội địa,16978,1080205538
2022-02-08,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,6465,558603934
2023-07-31,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,826,63563915
2022-10-11,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8654,699400396
2022-11-17,0,HÀ NỘI,2000,Lợn (heo) nội địa,10586,715009613
2023-01-13,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,4737,381796911
2023-11-27,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9910,763816545
2023-11-05,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,11597,976882416
2023-07-15,1,HÀ NỘI,1500,Lợn (heo) nội địa,4696,530079949
2023-04-07,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7180,530306184
2024-03-23,1,HÀ NỘI,1500,Lợn (heo) nội địa,4968,585277587
2023-05-28,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1583,198025264
2023-09-23,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9838,842356414
2023-06-22,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7632,584180295
2023-05-05,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,938,101587729
2023-05-01,0,HÀ NỘI,1500,Lợn (heo) nội địa,804,74480463
2023-03-23,0,HÀ NỘI,2000,Lợn (heo) nội địa,1173,74294741
2024-01-29,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1089,122633537
2023-08-10,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,760,61393888
2022-04-02,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1736,258656661
2024-03-18,0,HÀ NỘI,1500,Lợn (heo) nội địa,593,58008794
2023-08-22,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,408,64792538
2024-01-01,0,HÀ NỘI,2000,Lợn (heo) nội địa,535,37633861
2024-01-24,0,HÀ NỘI,1500,Lợn (heo) nội địa,566,59527466
2022-01-03,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8218,818825046
2023-01-02,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8349,687612003
2022-12-08,0,HÀ NỘI,2000,Lợn (heo) nội địa,10331,703758095
2023-02-15,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1782,125809973
2023-09-18,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,771,61973835
2022-05-22,0,HÀ NỘI,1500,Lợn (heo) nội địa,5587,611873763
2023-05-06,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9003,680653271
2022-09-10,0,HÀ NỘI,2000,Lợn (heo) nội địa,11173,811725453
2023-02-08,1,HÀ NỘI,1500,Lợn (heo) nội địa,2848,242161889
2022-02-15,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1302,186503971
2023-12-11,1,HÀ NỘI,1500,Lợn (heo) nội địa,4126,386519650
2023-09-09,0,HÀ NỘI,1500,Lợn (heo) nội địa,975,108044879
2022-12-17,0,HÀ NỘI,2000,Lợn (heo) nội địa,10836,734712728
2022-10-16,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,2058,274978897
2023-11-20,0,HÀ NỘI,2000,Lợn (heo) nội địa,425,28629513
2023-03-14,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8058,579310846
2023-11-19,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,465,80477164
2023-06-06,1,HÀ NỘI,2000,Lợn (heo) nội địa,15469,972442527
2022-10-14,0,HÀ NỘI,2000,Lợn (heo) nội địa,10593,710974511
2024-02-16,0,HÀ NỘI,1500,Lợn (heo) nội địa,503,48328006
2024-01-08,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10723,814098714
2022-01-22,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,6108,575402125
2022-08-03,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8349,665191329
2022-11-18,0,HÀ NỘI,2000,Lợn (heo) nội địa,9440,648960278
2022-08-09,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8639,674530089
2023-06-27,1,HÀ NỘI,2000,Lợn (heo) nội địa,15520,976983934
2023-06-09,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7979,625488655
2022-04-10,0,HÀ NỘI,2000,Lợn (heo) nội địa,7554,599192675
2022-04-02,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7900,760739996
2023-02-22,0,HÀ NỘI,1500,Lợn (heo) nội địa,970,90210744
2022-06-08,0,HÀ NỘI,1500,Lợn (heo) nội địa,3795,350179058
2022-06-02,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1285,150327418
2023-10-10,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9754,758449171
2022-07-10,0,HÀ NỘI,2000,Lợn (heo) nội địa,12429,904860585
2022-07-26,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8473,692117413
2022-05-15,0,HÀ NỘI,1500,Lợn (heo) nội địa,5491,602139879
2022-12-27,0,HÀ NỘI,1500,Lợn (heo) nội địa,3889,383594136
2022-03-08,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1369,180249522
2022-11-30,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7525,595278129
2023-03-28,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8358,576938861
2023-02-06,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,800,88795774
2023-07-10,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,476,74332528
2023-02-28,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7605,573872469
2024-01-28,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,597,52518176
2023-07-09,1,HÀ NỘI,1500,Lợn (heo) nội địa,5592,614806987
2022-05-07,0,HÀ NỘI,1500,Lợn (heo) nội địa,4358,503252062
2024-02-04,0,HÀ NỘI,1500,Lợn (heo) nội địa,742,96019145
2023-07-22,0,HÀ NỘI,2000,Lợn (heo) nội địa,656,45726627
2023-01-20,0,HÀ NỘI,1500,Lợn (heo) nội địa,3002,378342003
2023-09-10,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1597,210936658
2023-10-18,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1222,135618440
2024-03-06,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,366,46737147
2023-06-29,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,426,71932528
2022-12-24,0,HÀ NỘI,2000,Lợn (heo) nội địa,10296,685780553
2022-07-01,0,HÀ NỘI,2000,Lợn (heo) nội địa,11520,758454129
2022-11-27,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8418,716693577
2023-03-18,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1135,148625631
2022-01-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,2516,350153331
2022-08-18,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8219,639124795
2023-06-23,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,402,73206082
2022-11-25,0,HÀ NỘI,2000,Lợn (heo) nội địa,10273,676481660
2022-09-04,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1869,262463985
2022-09-07,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1628,201795848
2023-11-08,1,HÀ NỘI,2000,Lợn (heo) nội địa,15859,970241500
2024-01-31,1,HÀ NỘI,1500,Lợn (heo) nội địa,3768,369382015
2022-05-31,0,HÀ NỘI,1500,Lợn (heo) nội địa,4089,371405192
2022-08-17,0,HÀ NỘI,2000,Lợn (heo) nội địa,13693,938491273
2022-08-24,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1519,180833487
2023-09-19,1,HÀ NỘI,2000,Lợn (heo) nội địa,15371,948058382
2022-05-18,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7801,602065432
2022-06-25,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8073,641429193
2023-07-21,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8548,676553236
2023-02-11,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,6630,508141548
2023-12-06,1,HÀ NỘI,2000,Lợn (heo) nội địa,16054,1006484430
2023-02-01,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,5624,398897100
2023-07-15,0,HÀ NỘI,1500,Lợn (heo) nội địa,946,108823665
2024-04-18,1,HÀ NỘI,2000,Lợn (heo) nội địa,18544,1223740471
2023-07-09,0,HÀ NỘI,2000,Lợn (heo) nội địa,925,63158586
2023-07-25,0,HÀ NỘI,2000,Lợn (heo) nội địa,646,42027427
2023-03-24,1,HÀ NỘI,2000,Lợn (heo) nội địa,11260,661207479
2022-06-15,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1458,185290104
2023-08-26,0,HÀ NỘI,2000,Lợn (heo) nội địa,710,49536979
2022-12-18,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8533,656035969
2024-04-14,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,644,55055958
2022-12-07,0,HÀ NỘI,1500,Lợn (heo) nội địa,3941,407272912
2023-08-10,0,HÀ NỘI,2000,Lợn (heo) nội địa,670,43508620
2022-09-05,1,HÀ NỘI,2000,Lợn (heo) nội địa,675,42417235
2023-12-06,0,HÀ NỘI,2000,Lợn (heo) nội địa,391,25800941
2022-04-06,0,HÀ NỘI,1500,Lợn (heo) nội địa,3295,375202117
2023-06-02,1,HÀ NỘI,1500,Lợn (heo) nội địa,3247,309570804
2023-10-15,1,HÀ NỘI,1500,Lợn (heo) nội địa,5695,673381371
2022-02-09,0,HÀ NỘI,1500,Lợn (heo) nội địa,3259,364263126
2023-08-26,1,HÀ NỘI,1500,Lợn (heo) nội địa,5152,575778810
2023-11-24,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8937,694295106
2023-02-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,1345,152058199
2022-05-28,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1862,248703118
2023-06-07,1,HÀ NỘI,2000,Lợn (heo) nội địa,14571,911103340
2022-09-24,0,HÀ NỘI,1500,Lợn (heo) nội địa,5393,617094160
2023-05-28,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1401,99688306
2023-10-23,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10467,837430997
2023-02-03,1,HÀ NỘI,2000,Lợn (heo) nội địa,8549,502987235
2022-08-01,0,HÀ NỘI,1500,Lợn (heo) nội địa,4341,448306171
2023-09-13,0,HÀ NỘI,1500,Lợn (heo) nội địa,756,72908456
2024-02-28,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9633,737209795
2023-08-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,982,103153707
2023-05-26,1,HÀ NỘI,1500,Lợn (heo) nội địa,3107,280132292
2023-02-19,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,7617,590534240
2024-03-19,1,HÀ NỘI,1500,Lợn (heo) nội địa,4425,417314552
2024-02-06,1,HÀ NỘI,1500,Lợn (heo) nội địa,3470,460583282
2023-06-08,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1077,121816915
2023-04-26,0,HÀ NỘI,2000,Lợn (heo) nội địa,931,56004292
2022-10-01,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1827,269054544
2023-10-07,0,HÀ NỘI,1500,Lợn (heo) nội địa,922,97673731
2024-03-19,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,549,45315104
2023-07-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,765,82255114
2023-12-26,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,328,46527577
2023-04-07,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,392,59342087
2024-02-15,0,HÀ NỘI,2000,Lợn (heo) nội địa,462,32350037
2024-03-01,0,HÀ NỘI,1500,Lợn (heo) nội địa,576,60091221
2023-05-08,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1046,108285261
2023-10-24,1,HÀ NỘI,1500,Lợn (heo) nội địa,3936,365758682
2023-07-23,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1553,201808130
2023-02-23,1,HÀ NỘI,2000,Lợn (heo) nội địa,11673,713443975
2022-10-22,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,586,53109886
2023-10-10,0,HÀ NỘI,1500,Lợn (heo) nội địa,787,76976795
2023-01-25,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,234,25520786
2022-03-03,0,HÀ NỘI,1500,Lợn (heo) nội địa,3650,458657589
2023-07-03,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,489,70376048
2022-05-28,0,HÀ NỘI,1500,Lợn (heo) nội địa,4548,515955264
2023-08-29,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,386,55886333
2023-10-13,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1046,121640883
2023-09-24,0,HÀ NỘI,2000,Lợn (heo) nội địa,764,51496816
2022-01-09,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8955,941769138
2023-11-22,0,HÀ NỘI,1500,Lợn (heo) nội địa,510,50840032
2023-08-12,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9105,766959180
2024-02-13,0,HÀ NỘI,2000,Lợn (heo) nội địa,447,30447044
2023-04-28,0,HÀ NỘI,2000,Lợn (heo) nội địa,807,49270245
2023-02-08,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,2055,140758389
2024-01-25,0,HÀ NỘI,2000,Lợn (heo) nội địa,363,24792568
2022-10-19,0,HÀ NỘI,1500,Lợn (heo) nội địa,3648,363323613
2024-02-20,0,HÀ NỘI,1500,Lợn (heo) nội địa,566,58615718
2024-02-04,1,HÀ NỘI,1500,Lợn (heo) nội địa,3894,466745517
2023-03-17,1,HÀ NỘI,1500,Lợn (heo) nội địa,2981,298642076
2023-02-13,0,HÀ NỘI,2000,Lợn (heo) nội địa,2224,139212796
2024-03-23,1,HÀ NỘI,2000,Lợn (heo) nội địa,15299,1025382976
2022-11-24,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1492,176122581
2023-03-12,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8913,714856213
2022-03-08,0,HÀ NỘI,1500,Lợn (heo) nội địa,3438,428892460
2022-06-05,0,HÀ NỘI,2000,Lợn (heo) nội địa,12385,865810080
2023-07-20,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9341,733478842
2022-06-07,0,HÀ NỘI,2000,Lợn (heo) nội địa,11756,768934374
2023-08-21,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10106,795603849
2022-05-29,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,2092,284781157
2024-04-06,1,HÀ NỘI,1500,Lợn (heo) nội địa,5031,577468169
2023-12-23,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,318,55159922
2022-05-23,0,HÀ NỘI,1500,Lợn (heo) nội địa,4122,395572362
2023-02-28,1,HÀ NỘI,2000,Lợn (heo) nội địa,12087,738526575
2023-04-24,1,HÀ NỘI,1500,Lợn (heo) nội địa,3649,304809065
2022-01-26,0,HÀ NỘI,2000,Lợn (heo) nội địa,6590,533135421
2023-08-29,1,HÀ NỘI,2000,Lợn (heo) nội địa,15398,972237737
2022-05-25,0,HÀ NỘI,2000,Lợn (heo) nội địa,10684,700488454
2022-06-27,0,HÀ NỘI,1500,Lợn (heo) nội địa,4203,400716707
2022-06-19,0,HÀ NỘI,1500,Lợn (heo) nội địa,5898,663960511
2023-01-03,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1388,172699560
2023-09-24,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,11263,958181271
2022-04-15,0,HÀ NỘI,1500,Lợn (heo) nội địa,2830,321715890
2023-01-25,0,HÀ NỘI,1500,Lợn (heo) nội địa,1191,107356989
2023-11-15,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10156,772121104
2023-08-07,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1247,147891557
2023-05-15,1,HÀ NỘI,1500,Lợn (heo) nội địa,3606,319782753
2023-02-06,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,2370,158118966
2024-02-04,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1064,172488619
2023-11-29,0,HÀ NỘI,2000,Lợn (heo) nội địa,398,27133457
2023-05-19,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,963,69307517
2024-03-07,0,HÀ NỘI,1500,Lợn (heo) nội địa,499,52311665
2023-09-04,1,HÀ NỘI,1500,Lợn (heo) nội địa,5592,600651223
2023-10-19,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,324,52456589
2023-04-29,0,HÀ NỘI,1500,Lợn (heo) nội địa,870,95924254
2023-06-21,0,HÀ NỘI,1500,Lợn (heo) nội địa,726,70605763
2023-10-05,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,604,46533832
2023-10-27,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1111,126503436
2023-04-14,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,406,61505471
2023-12-24,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,10386,841024167
2023-05-24,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,1123,79668216
2023-09-02,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,638,52981183
2023-12-30,1,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1136,151398782
2023-07-01,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8985,755186674
2023-02-07,0,HÀ NỘI,1500,Lợn (heo) nội địa,1171,109244268
2024-04-08,0,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,521,42643208
2023-10-11,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,357,57901167
2023-03-03,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,6907,517381414
2022-01-29,0,HÀ NỘI,2000,Lợn (heo) nội địa,7301,754290288
2024-03-10,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,471,61935061
2022-08-02,0,HÀ NỘI,1500,Lợn (heo) nội địa,4300,430335785
2023-04-04,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8182,571984799
2024-02-12,1,HÀ NỘI,2000,Lợn (heo) nội địa,5,208423
2022-12-10,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1596,229244395
2023-06-12,0,HÀ NỘI,1500,Lợn (heo) nội địa,812,82049536
2023-05-03,1,HÀ NỘI,1500,Lợn (heo) nội địa,4305,422956259
2023-03-11,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,8127,644731541
2022-03-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,4316,586028760
2023-09-06,1,HÀ NỘI,1500,Lợn (heo) nội địa,3955,369602626
2024-04-05,0,HÀ NỘI,2000,Lợn (heo) nội địa,411,28337798
2023-04-14,0,HÀ NỘI,1500,Lợn (heo) nội địa,809,75246207
2023-03-26,0,HÀ NỘI,1500,Lợn (heo) nội địa,1606,172021265
2023-02-03,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,653,84779433
2023-12-04,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,338,45454008
2022-05-02,0,HỒ CHÍ MINH,1500,Lợn (heo) nội địa,1407,194825618
2023-09-03,0,HÀ NỘI,2000,Lợn (heo) nội địa,925,64138727
2022-06-29,0,HÀ NỘI,2000,Lợn (heo) nội địa,12484,813565918
2023-11-29,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,9951,757642514
2022-10-21,0,HÀ NỘI,2000,Lợn (heo) nội địa,11874,814983002
2023-10-22,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,11024,941697836
2023-03-08,1,HỒ CHÍ MINH,2000,Lợn (heo) nội địa,6405,474147124
